uni.noj__ARID1A_mut.up.ES	uni.noj__CHD6_mut.up.ES	uni.noj__CHD7_mut.up.ES	uni.noj__CREBBP_mut.up.ES	uni.noj__EP300_mut.up.ES	uni.noj__KDM6A_mut.up.ES	uni.noj__CHD6_amp.up.ES	uni.noj__CHD7_amp.up.ES	uni.noj__PRDM9_amp.up.ES	uni.noj__CHD3_del.up.ES	uni.noj__CREBBP_del.up.ES	uni.noj__HDAC4_del.up.ES	uni.noj__PHF23_del.up.ES	uni.noj__CHD6_ampmut.up.ES	uni.noj__CHD7_ampmut.up.ES	uni.noj__CREBBP_delmut.up.ES	uni.noj__EP300CREBBP_mut.up.ES	uni.noj__EP300CREBBP_delmut.up.ES	uni.adj__ARID1A_mut.up.ES	uni.adj__CHD6_mut.up.ES	uni.adj__CHD7_mut.up.ES	uni.adj__CREBBP_mut.up.ES	uni.adj__EP300_mut.up.ES	uni.adj__KDM6A_mut.up.ES	uni.adj__CHD6_amp.up.ES	uni.adj__CHD7_amp.up.ES	uni.adj__PRDM9_amp.up.ES	uni.adj__CHD3_del.up.ES	uni.adj__CREBBP_del.up.ES	uni.adj__HDAC4_del.up.ES	uni.adj__PHF23_del.up.ES	uni.adj__CHD6_ampmut.up.ES	uni.adj__CHD7_ampmut.up.ES	uni.adj__CREBBP_delmut.up.ES	uni.adj__EP300CREBBP_mut.up.ES	uni.adj__EP300CREBBP_delmut.up.ES	uni.noj__ARID1A_mut.dn.ES	uni.noj__CHD6_mut.dn.ES	uni.noj__CHD7_mut.dn.ES	uni.noj__CREBBP_mut.dn.ES	uni.noj__EP300_mut.dn.ES	uni.noj__KDM6A_mut.dn.ES	uni.noj__CHD6_amp.dn.ES	uni.noj__CHD7_amp.dn.ES	uni.noj__PRDM9_amp.dn.ES	uni.noj__CHD3_del.dn.ES	uni.noj__CREBBP_del.dn.ES	uni.noj__HDAC4_del.dn.ES	uni.noj__PHF23_del.dn.ES	uni.noj__CHD6_ampmut.dn.ES	uni.noj__CHD7_ampmut.dn.ES	uni.noj__CREBBP_delmut.dn.ES	uni.noj__EP300CREBBP_mut.dn.ES	uni.noj__EP300CREBBP_delmut.dn.ES	uni.adj__ARID1A_mut.dn.ES	uni.adj__CHD6_mut.dn.ES	uni.adj__CHD7_mut.dn.ES	uni.adj__CREBBP_mut.dn.ES	uni.adj__EP300_mut.dn.ES	uni.adj__KDM6A_mut.dn.ES	uni.adj__CHD6_amp.dn.ES	uni.adj__CHD7_amp.dn.ES	uni.adj__PRDM9_amp.dn.ES	uni.adj__CHD3_del.dn.ES	uni.adj__CREBBP_del.dn.ES	uni.adj__HDAC4_del.dn.ES	uni.adj__PHF23_del.dn.ES	uni.adj__CHD6_ampmut.dn.ES	uni.adj__CHD7_ampmut.dn.ES	uni.adj__CREBBP_delmut.dn.ES	uni.adj__EP300CREBBP_mut.dn.ES	uni.adj__EP300CREBBP_delmut.dn.ES	uni.noj__ARID1A_mut.up.pval	uni.noj__CHD6_mut.up.pval	uni.noj__CHD7_mut.up.pval	uni.noj__CREBBP_mut.up.pval	uni.noj__EP300_mut.up.pval	uni.noj__KDM6A_mut.up.pval	uni.noj__CHD6_amp.up.pval	uni.noj__CHD7_amp.up.pval	uni.noj__PRDM9_amp.up.pval	uni.noj__CHD3_del.up.pval	uni.noj__CREBBP_del.up.pval	uni.noj__HDAC4_del.up.pval	uni.noj__PHF23_del.up.pval	uni.noj__CHD6_ampmut.up.pval	uni.noj__CHD7_ampmut.up.pval	uni.noj__CREBBP_delmut.up.pval	uni.noj__EP300CREBBP_mut.up.pval	uni.noj__EP300CREBBP_delmut.up.pval	uni.adj__ARID1A_mut.up.pval	uni.adj__CHD6_mut.up.pval	uni.adj__CHD7_mut.up.pval	uni.adj__CREBBP_mut.up.pval	uni.adj__EP300_mut.up.pval	uni.adj__KDM6A_mut.up.pval	uni.adj__CHD6_amp.up.pval	uni.adj__CHD7_amp.up.pval	uni.adj__PRDM9_amp.up.pval	uni.adj__CHD3_del.up.pval	uni.adj__CREBBP_del.up.pval	uni.adj__HDAC4_del.up.pval	uni.adj__PHF23_del.up.pval	uni.adj__CHD6_ampmut.up.pval	uni.adj__CHD7_ampmut.up.pval	uni.adj__CREBBP_delmut.up.pval	uni.adj__EP300CREBBP_mut.up.pval	uni.adj__EP300CREBBP_delmut.up.pval	uni.noj__ARID1A_mut.dn.pval	uni.noj__CHD6_mut.dn.pval	uni.noj__CHD7_mut.dn.pval	uni.noj__CREBBP_mut.dn.pval	uni.noj__EP300_mut.dn.pval	uni.noj__KDM6A_mut.dn.pval	uni.noj__CHD6_amp.dn.pval	uni.noj__CHD7_amp.dn.pval	uni.noj__PRDM9_amp.dn.pval	uni.noj__CHD3_del.dn.pval	uni.noj__CREBBP_del.dn.pval	uni.noj__HDAC4_del.dn.pval	uni.noj__PHF23_del.dn.pval	uni.noj__CHD6_ampmut.dn.pval	uni.noj__CHD7_ampmut.dn.pval	uni.noj__CREBBP_delmut.dn.pval	uni.noj__EP300CREBBP_mut.dn.pval	uni.noj__EP300CREBBP_delmut.dn.pval	uni.adj__ARID1A_mut.dn.pval	uni.adj__CHD6_mut.dn.pval	uni.adj__CHD7_mut.dn.pval	uni.adj__CREBBP_mut.dn.pval	uni.adj__EP300_mut.dn.pval	uni.adj__KDM6A_mut.dn.pval	uni.adj__CHD6_amp.dn.pval	uni.adj__CHD7_amp.dn.pval	uni.adj__PRDM9_amp.dn.pval	uni.adj__CHD3_del.dn.pval	uni.adj__CREBBP_del.dn.pval	uni.adj__HDAC4_del.dn.pval	uni.adj__PHF23_del.dn.pval	uni.adj__CHD6_ampmut.dn.pval	uni.adj__CHD7_ampmut.dn.pval	uni.adj__CREBBP_delmut.dn.pval	uni.adj__EP300CREBBP_mut.dn.pval	uni.adj__EP300CREBBP_delmut.dn.pval
TCGA-4Z-AA7R	19.0489273355696	37.3429420360999	25.7455498059274	5.60322420982034	-3.06687320626553	27.3954968236155	9.01866259132101	36.2377443255108	3.05762440026826	21.4293069180928	24.2797354865613	22.7158447969541	24.7514300992201	23.3333482292868	95.011144485671	53.0908114108226	-2.52332344504534	29.7388398478995	54.9673068436062	4.82648936613411	47.1685263777195	2.1353647535341	-2.70977038066562	15.7785629137831	41.496190592268	23.5659047290021	2.74487529821357	121.354006076781	50.2274543115357	11.533602923828	156.411029198618	24.9821364102084	97.5660173117792	18.9335567560042	-2.66417663392017	100.577367062407	-11.429411879955	-9.89224429025537	-52.4461349418617	-11.6623508609869	-8.70996261933796	-16.2936022798865	-19.8738786935613	-37.3708508771828	-12.1662641598773	-12.601998533465	-23.3432224381768	-20.7794866333226	-12.7753603923076	-20.9124889074246	-200.380209500098	-45.9958976708379	-5.86993141479481	-171.9382479252	-15.6669613664514	-4.59612092261188	-14.7265757280143	-2.16523082676298	-5.80284065031759	-16.4358842245975	-24.8249167071855	-29.3024542474076	-4.06636869265045	-12.8415891832126	-26.3663557559764	-17.1490704397542	-12.9406404143195	-15.6326696870351	-119.525118767367	-35.8478200330103	1.0245816589145	-26.3957342086653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA7S	27.1170471373477	14.5468529498677	-4.00153105388387	-7.5370361336686	-10.0344168010296	41.5878271255966	19.7209082719444	37.6327620782806	-4.41555375821028	119.54889764628	14.2625941704455	25.2180385031692	143.497317555424	28.7107105250558	74.1420914401877	-4.31611473026878	-10.5417045138953	-6.55742127671064	58.1748574327616	10.9113975054321	-1.0879088987932	-8.68410051451231	-6.74832787946575	23.0177531946114	58.3647255989198	24.0428282404291	-5.59812601978309	243.293357336354	25.042095586853	15.7558610651896	319.708400192184	37.5634917772319	68.5175768562336	-2.47646738259865	-8.57820365170892	-3.9326174754463	-8.35388422002038	1.37732115981727	3.23645125791725	7.55448675535047	8.12303167045505	-16.5449046821241	-24.532604431934	-35.6214957788226	2.64247359906142	-20.8560554257291	-19.2853764686651	-21.5431320350465	-21.0008667348553	-20.6829295941798	-136.588607804617	-13.5074618785029	9.32280966440835	6.51330238303254	-11.548206751418	-12.3148236784976	2.00542655761504	11.4384188448079	5.59099493982876	-17.3512987692041	-25.6474700811788	-26.5042764019869	8.30892037430497	-19.2947819892668	-18.5267012828596	-20.9791531172474	-19.5771254445599	-17.4887891817964	-83.5445439398176	1.62819395546618	8.04711557788006	5.0327709626304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA7W	-6.53301727121728	26.6121483180368	6.84177919261308	-3.82948863986355	13.9928853025259	-2.55924727031143	-5.172234401936	-8.12081395639064	4.55470640459054	-5.4800188181579	-5.43800630010231	-6.65986123147807	-5.27603801694135	-3.06383075820543	-6.87244473154535	-7.52522192493901	7.9616572965728	-4.19809213048537	-6.65812832801266	-0.893818697359482	-3.63707915338802	-4.22985082531552	22.7593119853348	-4.04046935730207	-4.41204234311307	-6.20326761427431	7.38729916034612	-5.36057147645028	-5.8004296796969	-7.04354994671957	-5.07902884574249	-3.72394935347077	-7.38220428857532	-7.76446434321215	9.28952558875656	-5.14020578916372	6.9076818771492	-11.4914610610876	-112.78722289108	-13.9425366561501	-23.6751269681001	3.55145038967451	6.53810506405307	7.31749247186023	-8.49990590578738	6.03034000564624	7.47384518808395	5.93761097042345	5.86996766750613	5.27475472422247	5.04545073431262	5.76902842635112	-20.7623646569861	-63.0757570056164	7.27978449056881	1.66555580018316	4.58237405446565	-3.33800792287307	-21.2637470245285	3.88947116653582	4.77691140993977	9.46025737715972	-13.1824776749742	8.04824894785548	7.51164220383993	6.43415787878197	7.60626851746184	4.81983213643596	7.19103170430181	6.62119599625884	-9.70987298939005	2.23501533975961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA7Y	13.3125223377913	-2.88618558176122	-3.70788847761562	-2.9392531443456	-4.27211142833547	38.6581956976581	11.9367512568026	21.3525512145617	3.90865163784575	114.983788528514	-2.2973358772182	15.8714637216256	137.389565514694	13.5069708456098	40.4233948277878	-4.65488384555731	-4.9181187213026	-4.12850824590055	44.4003407364355	2.04519124924386	9.02240441074482	-3.5701102616638	-3.37651968512985	18.0658540087826	39.4402084426979	17.3453056412935	1.94877365548739	200.540803806827	18.0270376287536	9.00024016103318	263.354073415058	19.2347410831754	46.1447236056551	3.0854242222792	-4.13091824186296	-2.36946646589537	2.35960121741229	8.19998779907732	3.287473366909	4.87149671116224	4.74859007625966	-18.2912186331385	-20.7109252130817	-25.0706782905844	-18.9577643213096	-22.2580593333272	-13.1898408524807	-18.0719007587095	-22.3076238456411	-12.7909101192018	-78.9786778091288	1.69553825327864	5.61180367709152	4.79865845309203	-3.28304432506907	4.03603318626938	2.6052683236043	8.02644803243269	2.9202578048111	-18.845220388574	-20.1878347655411	-21.4574742461888	2.51977171784721	-17.0015284509487	-14.2170856348756	-17.361150806077	-17.2885271082783	-7.42802950293405	-59.8202176489791	2.0041610850819	4.88312108100167	3.41304142920587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA80	32.9110703180623	31.8826785263942	39.7637683907587	-1.92962580118528	-4.3146690277352	33.2905063688574	18.05925276734	50.7304334004097	-4.02960940459511	80.3781573342255	26.4614091266662	22.2543503688356	97.6475941540525	35.4770004059319	128.958799407583	47.8532676549066	-4.13720253196084	25.8393583346605	72.8733925941416	10.3167321518948	54.3772543399219	-4.60783254634665	-3.50710654619834	18.2877102978699	60.4052262769821	29.0966208315764	-2.92243410509014	200.928866339674	45.2617669941313	11.4881013819328	270.671914484562	39.0342533112329	113.016596471892	9.1628537367869	-4.18440142651219	71.3314229651418	-13.5585473099056	-9.33073455110093	-94.7792752171048	1.97696887081246	3.64901185253471	-21.018072025563	-26.6840041567034	-41.6998732475385	-15.596464029712	-21.9343125626577	-26.5619744147574	-22.9464489319488	-22.3409549895692	-26.2927451804785	-240.54800058404	-42.7656956667144	3.82581114269649	-99.5429163135163	-19.2303385806964	-12.4653931125603	-14.7936377414498	7.41043202362163	2.34118505025148	-22.5181396727957	-34.6019067147395	-31.6609694406677	2.1025294279369	-18.848189347031	-25.3510081672519	-19.9169649323782	-19.5430306718361	-22.1649462753188	-127.078754786203	-13.2645685326501	4.46607202565986	1.19427075200029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA81	18.566639432009	11.1290212469421	44.9954630248931	7.52922120310777	26.3166618561103	-4.19976694974205	-1.5169137928148	-3.33391437378991	7.83675119415425	-2.08201685362857	8.73564208256274	-1.80093156047073	-1.92148750000359	-0.941659594097821	35.5549956651608	30.754653018243	15.1893381689197	31.1794000874883	32.5072751378054	-1.09434542338763	-1.65644552606166	1.23505600619558	48.0056107423198	-4.0814733744809	-1.71600040222456	-3.32406173260482	8.57285727648413	-1.70377638138562	-1.53478104646418	-1.54912150416438	-1.49039206156264	-1.31210287364396	-3.38217501366293	-1.24781990499622	16.5849077861744	98.8447770084141	-4.40197471732316	-8.60866620071906	-286.771591880159	-28.3215357063061	-51.6306171574598	2.65287852006352	1.61485086362137	2.45595709953312	-32.08875238417	-2.84113620387587	-3.11773689604156	-4.29941413610936	-3.6118306206177	1.08500442440315	-58.7493327575412	-14.2725836225914	-29.704260195447	-236.424999303202	-5.66738446087573	2.15215632731518	2.60220441339019	-4.35105357018044	-44.9689311779917	1.70721333109028	1.64853779014112	3.38726533800815	-16.3703559220571	2.23003490164842	1.29538487950753	-3.95758082467082	1.591848775028	2.18196944662745	3.32997513617342	-6.78274649599117	-14.8357816120976	-42.2008054832306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA82	-2.47362768798829	8.82746444565842	14.1477275847905	9.9397307660851	18.9433807401601	-5.10215731137565	-5.44972835123365	-5.44182679402287	5.8666516556536	-3.08881894736796	-4.77823240029698	-5.45596157523461	-2.82850245563727	-3.4274175080651	-4.1982008715146	-4.4293734583778	16.8851747738427	26.3098051959154	8.08435797588824	-4.01792430896033	-1.01083914879694	5.59796202240805	36.9222671534698	-8.18817740527487	-3.52204887416242	-5.90567816028296	6.58603065525748	-2.25037696571947	-3.51696569856233	-7.88759503473274	-1.93138317183256	-4.09714623525617	-4.25911712051493	-2.08180481906003	19.8680179483975	118.532598248803	1.92296554859788	1.38172046219158	-76.23870663437	-43.4480943225236	-42.4341027512825	3.97846724300789	5.48982338312194	4.19445188206264	-20.4003073981032	3.38804923710274	5.45615070251992	5.02900029967177	3.27218176243383	4.76246209293419	3.25541689111844	2.84158948591998	-41.0776525923924	-179.75815921436	1.25542840372649	6.84792584788484	1.25912530522325	-11.5878106132799	-36.0229467053074	5.30740537095251	5.25617987197217	7.39330511860863	-12.7959434967642	2.49080802427363	4.69678646869413	5.15667758249841	2.27170288794885	6.47313121362421	4.89260559568627	1.20113606672185	-19.7725446098417	-45.0432035580338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA83	-2.29518963076721	-2.27274434184621	-8.03302420739242	-8.72749144079011	-4.46632541905119	32.8266836372945	17.5194998674295	8.01781012584854	-14.0827855919908	90.7367671739552	-7.30197204520845	-0.521663779360703	104.041634277242	16.860952964306	-4.028023260552	-13.1412085874706	-7.34388711318609	-10.8577749523002	-0.394793831446957	6.86042659641552	-2.57424164383459	-5.5388118823611	-1.97919935416409	16.5427300205519	28.6633334908697	5.97162788861185	-12.1512837763347	155.639639419845	-5.26601871740575	3.26432152399937	189.637460333725	16.0941384512732	-2.03379911976448	-7.27400494492972	-3.23410207349101	-5.00358049099248	2.42830992156855	4.50612372300998	4.61996097804661	6.22534584502833	3.36185205939749	-12.4088572673919	-13.718493535955	-4.127609070692	3.34704701151412	-8.56382340704805	3.18083119495507	-4.65157656813201	-8.13302649749326	-9.33839237120533	1.24741822485025	5.87294680130382	5.26611820878668	5.7340606168089	0.997146171609044	-3.63016476723318	3.7196267447425	5.94014343525587	1.24489388148147	-10.9430716038837	-4.00611069804795	-5.4736055305263	7.07481122465408	-4.99356662722104	3.50963872883174	-5.52471693744198	-4.83477814773246	-2.6234181767798	0.752885822862649	5.9788689275373	2.69367932055803	3.66888463605424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA84	25.1812946206469	77.43945617161	16.758981266175	1.88994436017917	8.58585564784222	-1.36807283129736	-1.81064619973548	19.5375134042756	3.33698924690915	-2.1636755150827	14.3642741846367	-0.805384066080757	-2.11355779180609	15.4882276554258	53.317180719509	30.2183189641055	3.8798318020164	23.6677039198544	29.0968921053164	4.77843282725681	8.45706337248574	1.53837013468689	13.9690907989547	-2.01420816473712	-1.3689657736871	12.1422427507657	5.32499594748108	-0.836295309324863	24.9675010178644	3.08737980984564	-0.838311802477962	-1.06621427645088	34.4327343470163	8.21965315070806	3.44913113894863	71.1503676973258	-11.3719284417151	-38.0441155028657	0.52522114749661	-14.4741488105739	-26.2684660716171	-5.07398068952696	1.40443155853752	-16.2337647131771	-15.1779933334795	1.37215500497136	-16.0690905129194	-8.99578650052514	1.38089103899212	-15.7508722948002	-88.6445302062543	-32.4967777642659	-17.348478047945	-183.264714281189	-7.8823682910076	-7.30124480292509	1.39572707841298	-4.22226705889004	-14.3870986933169	0.929761940172907	1.86028482447264	-8.84456002789229	-10.1197398146694	-2.67253874838161	-16.4841935502605	-9.348222466497	-2.8964588353572	1.64549873189172	-24.5026215425012	-25.6315520948875	-5.81885399729022	-24.6884642463374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA86	-4.42401572887187	-2.98172669072809	32.1451964877658	17.792403063346	29.83429267355	-12.02601574668	-6.74941714077408	-9.72670063202014	10.6286934963358	-6.13667462673858	-5.39354659796266	-6.93451163013342	-5.84478704722169	-5.24926964016067	-6.24601682219522	29.7253014023606	26.9649995228018	43.9545967632956	-3.03904741865925	-7.18111118304362	-1.70546876010305	7.77253789109198	56.1516544269782	-13.4716587688319	-4.87609242070016	-9.86433973882445	10.4548920196114	-5.31801890248944	-4.72183132836172	-9.97068208518964	-4.98662167965209	-5.71371899528525	-8.17675316676545	8.16415498186604	28.6467577119024	165.732438242545	2.25246836332144	2.31607731219671	-279.618137904988	-94.8769442086097	-68.0383879070665	9.00603182358809	9.70227712636675	8.31811382115635	-21.0066072192938	8.92033836480514	8.86893280408339	8.18443298670376	8.85657540105062	8.88255445415451	5.11779971811365	-8.78135417505045	-71.2524721706226	-450.953986724293	2.39685112509849	10.8494621720723	1.30484250786918	-19.7488581836188	-60.7574716720896	9.01355168427063	7.84934282861476	12.9532310309817	-18.5555455016064	9.68109194345937	8.46137982574809	8.99024227842258	9.48437932029347	9.40441333982418	8.59237067749798	-8.6726710355909	-30.6173559562567	-80.5477449078185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA87	25.2516706930226	53.779497372424	26.4639540878587	-3.56565516926424	-3.13121755031471	25.9038118412763	12.5033704198415	49.2200949570371	-5.37235645593794	-1.0001149233954	27.2058507839834	20.4653546915679	-0.984213947189125	30.8870539542411	116.830159192151	43.5007794482977	-3.71086130826552	13.7376356533885	41.3752130757702	12.4117402349851	28.8565940966185	-9.16138903419757	-3.39233764450729	16.5008902494877	40.7265665531148	27.4376754193275	-3.74589145037237	79.7449691939922	31.6238683501808	9.79375522679742	103.739379051916	36.4314857660502	88.779205594226	2.59409695391639	-5.63037716710757	-1.65256230211814	-13.6490210517512	-24.3030443599122	-127.17917166745	2.6665003319891	2.66213615375492	-10.8905604006955	-13.9736769627209	-29.2634633874467	2.75952661357346	-4.65647662414472	-19.0437806169307	-14.38331197444	-5.15288542712715	-18.5702592188282	-202.941418994878	-32.7429418571245	3.51611388491342	-97.4115258197761	-15.7722519353711	-18.8500744892576	-12.6790637035534	8.86259883246	2.29587872546255	-12.3881908777797	-23.7015940470497	-22.7714866672123	1.94578596508453	-4.76606055113476	-15.3483450002646	-9.86149836763663	-5.39291021253598	-18.5940678397654	-97.9444161461319	-7.05749799559371	5.11866844833501	1.55427808621096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-4Z-AA89	-2.24968805371121	-1.57897981307312	-5.41860402008751	-6.37471262582716	-8.49178213598944	89.0240574694851	25.6216535131999	34.1944321518442	-8.59936181594184	164.773147782399	9.79657032484052	19.0125531589047	197.137524429532	30.9127942965719	58.8483201394809	-6.40376273030293	-9.0032518875461	-7.83407601049091	-0.874482469806326	4.9014476333059	14.3914045615646	-9.92444193532783	-5.50464120671391	41.7136108525493	84.4204781314655	23.6798492899481	-9.09549021913646	334.956475175509	20.4291206684995	13.2232973630789	441.305801108914	42.3143443504286	65.621133051165	-4.21462577787488	-7.19142216536056	-4.98154261806124	6.905125238665	7.4677210347279	3.92413694327675	6.72457507589586	8.20140153936338	-34.4936615311933	-31.2549119525719	-29.830692664678	-16.2654375828017	-28.2893007324315	-14.0442712703496	-19.7733089581047	-28.6878216831139	-24.0501918457734	-122.038807140491	1.97521937141047	8.86625041520576	6.10220498411272	2.90846357961318	3.6696233777979	3.11912609823215	12.9175320094537	5.23865391214943	-31.2515496623998	-41.0188721349714	-25.4533199659428	5.79551547158481	-21.9051252920839	-15.2656923138623	-18.5972215457812	-22.73344725742	-20.8594104184353	-77.8084524784898	4.0589200645974	8.03620180134778	5.68503519286788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-5N-A9KI	25.0180284938573	-1.72543675553852	-3.40793230014964	-4.79060674955276	-2.84081495145524	-3.33763428756074	-2.68763307393405	-6.08368062719595	1.89516691455677	-3.80810796166587	7.26839510362316	-1.92832602629978	-3.77363307895538	-1.85107453804981	-6.02161726183911	9.06722919981052	-5.00985000082411	-5.10529482635522	15.6601698780105	8.12409243785995	-2.80800517357045	1.081759451981	-2.6540372612582	-3.28229769459477	-2.64605179458615	-6.37940878555159	5.0173850359321	-2.77774795392236	27.9883523890223	-2.27656709031698	-2.89901768903381	-1.14781738852665	-6.8300230822843	10.4366634619849	-3.79551333010522	-2.02810396416023	-11.6509844641376	-3.17839165672538	1.53544291593598	2.89158903398757	-8.67602293333253	2.82674136502541	3.43865507073641	3.92451423972045	-7.66717176682376	4.93473765100043	-6.14059412599048	2.1441022484902	4.93225434210118	2.60970330326445	3.79775350572682	-8.32607417766387	3.0289599221912	2.18754572875628	-10.1327408854291	-12.7660882204336	1.98452824200475	-4.27440499490385	-4.19355271461874	3.0165102981223	3.18929772176688	6.08540994656941	-9.79852451393341	4.6943095859469	-7.83093458679901	2.4322793036123	4.80030355564246	-5.00344632439799	4.76807730932486	-23.6007807845112	1.55703001199348	-13.735866367139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-5N-A9KM	-1.88777231447039	-2.72227888581969	-4.76348604460934	-8.74250068380914	-5.30094482473921	-1.09034242999467	-0.37227720249701	-2.80697637247231	-8.29131677522827	12.3343080394905	-5.17632654725945	-1.37008629713417	-0.561614667909724	-0.601918615619037	-4.27476273491094	-10.2749727868248	-7.12860880553422	-10.1744692835154	-3.81556223564383	8.03754259178858	-1.78504360879963	-8.63641652180751	-4.47529136494967	-0.884209704674065	-0.502283213349528	-2.71480253955701	-7.11387371807716	-0.99285520773399	-4.09798942170036	-1.49186941481351	-1.24690419697741	7.29028290673738	-3.09928476250822	-7.70765999175795	-6.71423180591254	-7.50502242624244	2.35777869216573	4.36401378103091	2.25895593094149	5.31630054579467	5.0996018279976	0.81317848251236	0.917651366650351	2.53346672792578	2.74178695418656	1.09217872118115	2.81451049266633	1.26257812953709	1.25766026279807	1.95596806346986	3.08933799453898	4.1182076438987	5.87901753560522	5.72004865309352	4.68889104647431	-11.2427980481599	1.23302039582554	8.89590818718402	3.70932344823759	1.11930940403722	1.13699506583943	3.52538453007633	3.52453906543067	1.75844288944691	2.72894579586723	1.91729732887225	2.03902909560518	-4.02535643083508	2.74588504901766	5.50472215000798	6.0767147420999	5.83630563778984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
