"","ARID1A_mut","CHD6_mut","CHD7_mut","CREBBP_mut","EP300_mut","KDM6A_mut","CHD6_amp","CHD7_amp","PRDM9_amp","CHD3_del","CREBBP_del","HDAC4_del","PHF23_del","CHD6_ampmut","CHD7_ampmut","CREBBP_delmut","EP300CREBBP_mut","EP300CREBBP_delmut"
"APOE",-0.115673470628166,0.120519981299501,0.209584818530597,0.35175720023987,0.442039054077023,-0.561169572747309,-0.59973581834649,-0.528344401564594,-0.215979456307372,-0.687304120929894,-0.455635256872133,-0.58682374567604,-0.687514731236866,-0.525431724626317,-0.486494260692448,-0.213468211095135,0.447729949527735,0.274804575897629
"CHI3L1",-0.0896112441879527,-0.00925104047371067,0.242103979390933,0.406580653613745,0.517295069161062,-0.652224723857763,-0.677029477537558,-0.611446538174644,-0.19484316576812,-0.743001215558997,-0.551765104830093,-0.660518300150356,-0.742754826225067,-0.617620759816471,-0.558596688620996,-0.27964173453674,0.520384256048432,0.29757391315602
"ATG7",-0.0380451971132253,0.101853582725149,-0.0469970185920136,0.0127458106747622,0.0742076228916442,-0.195965469804101,-0.263134962689112,-0.208775594364549,-0.234620942085346,-0.367893801519575,-0.203040173916055,-0.253355011588867,-0.374051856074005,-0.221613988764859,-0.240754790589394,-0.110682607087037,0.0652543879208628,-0.00320332622935816
"FDX1",0.143726339469184,0.172366867606333,-0.158010206118936,-0.282122577318895,-0.213006175899891,0.171124938203897,0.129290699116674,0.128982557862178,-0.152782052609465,0.0623982506623093,0.0932671489265765,0.134128198776552,0.0524106929255786,0.154905294269597,0.0746613538214286,-0.0845174568028013,-0.249567029733864,-0.258434925125562
"MS4A4A",-0.260367875426124,-0.148779219971511,0.207643740651076,0.491154897166691,0.587617068057166,-0.780602366680319,-0.82071479583345,-0.762649074816485,-0.239126801186344,-0.843043905534917,-0.704357018394125,-0.794619436716373,-0.84402416223213,-0.778505451308558,-0.726425868882362,-0.38681957587466,0.603726989675501,0.315635235669753
"SGMS1",0.0425959345850041,-0.15624210432207,0.212250487743081,0.0970834006214417,0.188423606588428,-0.193283898806695,-0.178457781291091,-0.233515944719742,0.041752609924622,-0.13172649919378,-0.20125122311229,-0.152381857688919,-0.128210437860948,-0.18112839772555,-0.172875548037349,-0.170044853634671,0.16459760886627,0.0583125520562598
"PRG2",-0.292323858861366,-0.0837907949695367,-0.160603235006509,0.248936507362643,0.222546670682699,-0.445802609253361,-0.490032282630988,-0.44344969166589,-0.211899082484691,-0.513244196300217,-0.443819698381733,-0.501259795395088,-0.519932147203417,-0.47863346064482,-0.492400219593267,-0.265314958891567,0.252826260389965,0.0696115333094679
"TPSAB1",-0.0971125538937994,-0.236137088934443,-0.174473677422045,0.09705919457106,0.121101103195163,-0.500383939762625,-0.550791184474487,-0.553068320075367,-0.461699137522523,-0.577690290476138,-0.62829825105102,-0.590689292904164,-0.586214707313514,-0.555425141287359,-0.635082305871893,-0.536316143032668,0.15946345257434,-0.151539769834031
"TPSB2",-0.106056601166626,-0.232392395271728,-0.195789313364461,0.0931280966517555,0.108869980292388,-0.487589010241103,-0.539662762012827,-0.544727303824097,-0.477151608677569,-0.560628028627453,-0.629736655840496,-0.587575016670371,-0.569059154993284,-0.546849131992236,-0.631543982040171,-0.546015348402807,0.150460922070299,-0.161484216064973
"MLPH",0.0447253602726061,-0.209828999272405,-0.394124679181489,-0.40370462116471,-0.345962059754667,0.275842255707062,0.25403242762656,0.122596577723861,-0.0964890272383441,0.254661431563488,0.0545332278397142,0.217284992849497,0.243412685595916,0.19812828924004,0.0158146784782769,-0.15536750615134,-0.405189317816961,-0.430973355322557
"ADCYAP1",0.0171683886664582,-0.187915541406807,-0.203368823280668,0.0981460317982278,0.0458488837772509,-0.363350075355571,-0.38302431564048,-0.349246220559357,-0.451644670889107,-0.41636603410671,-0.416008661277503,-0.388027181764888,-0.426915425516082,-0.388654793494125,-0.433072948758796,-0.336143080381824,0.0861595491552814,-0.129071506966684
"SLC24A3",-0.179818974080444,-0.209109885220916,-0.0706887345748269,0.206521428008556,0.193441149790927,-0.436089312905076,-0.444199929961472,-0.464656516145082,-0.261557505624815,-0.457473679895656,-0.531922656545122,-0.522277693930218,-0.460404908916343,-0.45828785128368,-0.497127960956524,-0.411113616133032,0.242240900733638,-0.0205442226871826
"CALB2",-0.113870035025175,-0.0605666071979232,0.0938850266976864,0.353144110960314,0.378009937656227,-0.45796587457768,-0.488839202163179,-0.426683294056324,-0.0489133242269079,-0.504314829804097,-0.381678370708197,-0.503576372110254,-0.503004725630334,-0.461975881863246,-0.408610429951156,-0.164549190248631,0.396727428147406,0.231821820294448
"KIT",0.0652374260169457,-0.217624230927841,-0.328373625511552,-0.133768465064309,-0.235295354452553,0.067627287604276,0.0483857744752323,0.0502734930320145,-0.368663977969314,0.0973268746172529,-0.0711309808821674,0.0453144330607296,0.0873394935670212,-0.00420602211196199,-0.0491693790989059,-0.208232106693203,-0.194659579888977,-0.298740295935751
"ABCC4",0.0599276433448733,-0.204830184838814,-0.254015819095641,-0.254551179188027,-0.321324894314971,0.278247135646819,0.280926586406235,0.243943275152825,-0.264983986902583,0.344206149326241,0.0810505143167303,0.236982887205813,0.33406717125975,0.201838352348923,0.159263266770817,-0.0881506612845603,-0.297438823183106,-0.28822232532861
"PPM1H",0.532631169406662,0.269846222672341,-0.150743267095921,-0.451150600151032,-0.473255141312095,0.430431987889201,0.479672571647259,0.479979122723262,-0.272649353981153,0.395389224455814,0.431198453922458,0.501668450611353,0.387187437165864,0.496423865257462,0.428598158714655,0.150549265319868,-0.495315687534873,-0.37125543885216
"MAOB",-0.0977556927506589,-0.11701416778362,-0.0235455962480269,0.370080827005895,0.317272766143757,-0.569760247021861,-0.561288482761228,-0.498378194624419,-0.279245767739943,-0.578760833974411,-0.481148080601554,-0.561121867392542,-0.582993712434242,-0.538463237370184,-0.517054664329222,-0.26934054591181,0.366030112326675,0.13019250700827
"HPGD",0.358223219362296,0.0519138504900047,-0.382097982558216,-0.653652586990714,-0.604537097274045,0.598240520504292,0.566734137351137,0.501615444661612,-0.268670197334083,0.561317282660588,0.33505626228192,0.550858678717157,0.550238509105185,0.518660391233381,0.393730314915415,-0.0629804326769666,-0.659472993645293,-0.580028912978719
"MPO",-0.0779666695515628,0.0639414422629519,0.152855454840405,0.316736449277707,0.334820644730687,-0.491437496168862,-0.493828329790154,-0.440245014083082,-0.203895170548208,-0.556398855245988,-0.398695655291346,-0.484933912126219,-0.55606315842814,-0.446608658108377,-0.416753313446472,-0.17104916087586,0.357145677295993,0.211013977612757
"NR0B1",0.0874151704780651,0.0058781046067369,-0.0544173302870885,0.0082601037422023,-0.0553716817322424,0.0231206906813758,0.000279123426631418,0.0402160555616403,-0.0607193921441116,0.00428712096969381,0.0142291273838434,0.029738084420944,0.000458375178160218,-0.00879029898951002,0.00630186290946314,-0.00876184948843497,-0.032271681597103,-0.0474032351129493
"LOC339524",0.068049568337214,0.0514666569606883,-0.0756769478184695,0.126026062672115,0.071812814082338,-0.322357450215929,-0.315361724969089,-0.266369562428817,-0.384527245234853,-0.395296464043767,-0.249515967335614,-0.284132032873583,-0.400291214687878,-0.283636780616502,-0.304214043679023,-0.154604397161567,0.101022979492705,-0.0241085194342781
"CYP4F3",0.164241584529159,-0.147221836492199,-0.109837052179675,-0.380101993153966,-0.34403320243998,0.395098277349563,0.403994132573199,0.24798757941449,0.0644760886210099,0.495155843265551,0.207912499917841,0.396034562268824,0.497456535081686,0.33667190742087,0.232804886351217,-0.092257194085335,-0.380204827240211,-0.384522268644655
"KCNJ15",0.118417411959768,-0.0289044977668593,-0.118946234651686,-0.419199850452547,-0.397837215901361,0.400935767036731,0.414994535086582,0.3409174835178,-0.0497151636947409,0.385571815817753,0.201396812787579,0.344098193875269,0.378810553555268,0.378786170818387,0.291131821909903,-0.0179483446418582,-0.412047050907974,-0.314001415612231
"MME",0.0906930033206461,0.00176244782889397,0.210105160270557,0.184486324641653,0.184644459058381,-0.302135857076171,-0.233061860416959,-0.227484751071692,0.0849650037051159,-0.255120463088247,-0.141872014660739,-0.20655747205438,-0.251579135586039,-0.19852353693861,-0.17075354318271,-0.0067211544271806,0.203441252269096,0.140888224233543
"DYSF",-0.0962526207024985,-0.0911364864334805,0.0182149645690563,0.385415978325514,0.416864408306951,-0.649070752695088,-0.671442443842847,-0.570078812779805,-0.311055344925617,-0.713761157310704,-0.548563167720366,-0.62198859948033,-0.716096422769801,-0.632305324164953,-0.577995428060148,-0.260801640781506,0.435458012043659,0.226221265916362
"HIST1H2BC",0.0829290488386684,0.223280240657624,0.38620693249829,0.236530668559215,0.332945491726721,-0.207580761083313,-0.198039336335443,-0.171369744918132,0.242247802207583,-0.235232641135967,-0.0512663850784358,-0.148031842618968,-0.224758488317952,-0.127127178550152,-0.0660522187253509,0.0759040816659171,0.2980620979747,0.306654274464025
"HPSE",-0.335291432012272,-0.250048677130512,0.409328729118748,0.690450024047033,0.714833290987469,-0.680246202035358,-0.665647303357644,-0.658286013744089,0.31109757299891,-0.617549174503007,-0.437954768962967,-0.603231914104919,-0.605556578374067,-0.642098526752633,-0.529885814583068,-0.0716117448463199,0.729168750094969,0.556114218633994
"SLC22A4",-0.303791232886587,-0.339698700046751,0.0496098585412551,0.294555122830687,0.369735934959579,-0.487600671550046,-0.469842971640757,-0.497361363821885,0.0302738181351729,-0.445070994402218,-0.469375105791041,-0.472563060294975,-0.44671099848721,-0.488566616640829,-0.491297483171494,-0.277443035389246,0.368782004550737,0.18837607792016
"CRISPLD2",0.0548355384397381,-0.0890363907047353,0.0114485783980966,0.249850611564979,0.313339371299964,-0.619354203778194,-0.626393923963318,-0.572241808902243,-0.409171124761517,-0.694699864410781,-0.580510560375367,-0.619574355156118,-0.699237703768122,-0.58858089290996,-0.602126209993318,-0.395786945765372,0.329670681101718,0.0643587640567362
"G0S2",-0.410787629542124,-0.243803162759009,0.0721955170394693,0.364246992177382,0.443815990198846,-0.575612103873286,-0.614531899157241,-0.622628911353203,-0.00920024269657522,-0.612068712672769,-0.594420205019946,-0.637666169235276,-0.614655933079635,-0.619994692337566,-0.615055951313682,-0.347139321898419,0.449572259654239,0.222219493397402
"CD93",0.0260333421558792,-0.165798016941408,-0.130688819384347,0.193732505828004,0.230417923643869,-0.512521772193856,-0.557871189181415,-0.48654726664219,-0.528846544595142,-0.576853856589223,-0.546204933016381,-0.517570412220204,-0.585621924108908,-0.54566656925351,-0.544703451146713,-0.389804694277584,0.244107770283522,0.00140165399765572
"ALPL",-0.136384838743533,-0.0275821760073162,-0.287731843607005,-0.00514104706539627,-0.0797739543604638,-0.0893966544764761,-0.148821801417803,-0.0889457505306779,-0.356648412595486,-0.183189975797483,-0.153241260820723,-0.172731371854053,-0.191367026977555,-0.158381071080625,-0.173742725375114,-0.140130769211741,-0.0409387919095959,-0.0975427855191986
"LILRB2",-0.339049377162422,-0.19597589430755,0.252440658955832,0.517649391085318,0.648973751807061,-0.791612409187557,-0.848733917553132,-0.811512609585384,-0.166679682572103,-0.848334782751581,-0.759080007533912,-0.829748953220836,-0.846817222410492,-0.813900527621224,-0.765731724166932,-0.42819584355612,0.654934977601452,0.356040964411452
"KRT5",-0.519718920049713,-0.416218795839104,0.210238911950403,0.391574562939441,0.400776042441511,-0.284496890494302,-0.355086503943113,-0.443645134354181,0.345548436660187,-0.186939616682174,-0.420759462180432,-0.431083784384518,-0.171970383102269,-0.4124103183502,-0.379488499652458,-0.272164526227521,0.43455461397357,0.252597909940064
"RBP1",-0.310296829784821,-0.160376568401881,0.043603931062582,0.432006794656011,0.361050026661993,-0.503213397359809,-0.552520768614541,-0.483351891305293,-0.0785694824958452,-0.525780680462113,-0.478154304560173,-0.582593694200195,-0.525316525028879,-0.549468862714944,-0.480797887960264,-0.246872030562524,0.429327520583094,0.226219145678372
"TRIM29",-0.206993180961252,-0.12777808599756,0.128037461778293,-0.0730361914023643,0.0521622717077916,0.0813998235255247,0.00510659319806451,-0.140012742630318,0.213941907599322,0.124780246166698,-0.158571009067198,-0.0708521695865289,0.135748237287141,-0.0368166958847241,-0.101889803457472,-0.292225511339563,0.03009624820354,-0.0952280156940016
"DEFA5",0.00670452332208706,-0.0425278301313641,-0.00124307673223556,0.11600096795094,0.0394923796577838,-0.0597667194803696,-0.0278630973544583,0.024042711699999,-0.00239920114021711,-0.0466989147371198,0.0739136787494063,-0.01371745156464,-0.0493455753620719,-0.0253004993994799,0.0345896871274135,0.11200510147291,0.0643055782672601,0.0773626124809195
"BMP4",0.238993402879495,-0.102392123174519,-0.202974976597873,-0.061891867155782,-0.118831918486744,-0.0818890684416357,-0.0240403184456111,0.0421425570282179,-0.312925041459487,-0.0969788022139525,-0.0511737107451188,-0.0065142545366909,-0.109043839807539,-0.0332910934809396,-0.0322564173419919,-0.0652464370284016,-0.105590502181902,-0.150285295690157
"EEF1A2",0.274548325059864,0.270354845837012,-0.276438164689409,-0.471106929921467,-0.465466299288202,0.521211002732597,0.504455902961661,0.526531919004451,-0.190611069643772,0.448620294273305,0.37541577664488,0.447731472446788,0.4446471432122,0.489089736373957,0.444141731258169,0.103719261284032,-0.485102008670234,-0.352174070909128
"VSNL1",-0.446832150228191,-0.326272032650568,0.263300172941728,0.516970749333329,0.48305756500221,-0.474512569114883,-0.514345869078126,-0.529091384809006,0.257154161415267,-0.405964164025417,-0.468658181502074,-0.558277540740316,-0.395978452359892,-0.5372475782595,-0.452006023146404,-0.212846673900707,0.542835608374684,0.354096099063343
"ASPSCR1",0.0445792405378196,0.230497079195483,-0.340340248725119,-0.366293905269887,-0.431701480385502,0.300469880075806,0.275483758800313,0.290912730650973,-0.204886017772542,0.15899028612965,0.249383099088262,0.232587633853275,0.147583935804848,0.295337667335366,0.191887368717514,0.101526889388244,-0.424323935614026,-0.330326718073015
"MFAP2",-0.112892425131746,0.163873900965804,0.204666926513611,0.414065694160617,0.32179611720817,-0.39105457457248,-0.340941336195183,-0.226995329469082,0.0671479371321166,-0.475956677883904,-0.173835132414163,-0.38942658516943,-0.473779016782037,-0.276641055369662,-0.175568603657199,0.148528325142736,0.384177052593563,0.380263093264675
"FGF3",-0.0105241171031971,0.00425670401003986,-0.0665730205436833,0.123805332677797,0.0681683733382641,-0.105901894627627,-0.0718844007158026,-0.0137256796528507,-0.0331397862057641,-0.0694012587518479,-0.00838296939474018,-0.0604076628791508,-0.0733885550422507,-0.0690553870104601,-0.0237910126255432,0.0558615433222815,0.0864449806304877,0.0799070741216442
"S100A2",-0.63023561851406,-0.426777757714044,0.0130035962770034,0.144010274673298,0.170826868079852,-0.0532238041946082,-0.165611789371318,-0.304959484018883,0.310631474014187,-0.000271920522172212,-0.351908267196632,-0.279337821405993,0.00818729899702142,-0.247173634416551,-0.297755268703061,-0.296935089974066,0.190269627131413,0.0439829236032314
"INHBB",-0.0915937510932477,-0.166208989738401,-0.312499580369565,0.0451923426898258,0.00282168339122172,-0.176505218789125,-0.201022590782407,-0.187911569113928,-0.3123490434723,-0.202110626244094,-0.230101831496913,-0.217791553042524,-0.211026933736555,-0.227346228856368,-0.276837884129701,-0.218092273464055,0.0300776961211306,-0.120109185189007
"JAG2",-0.367550853024749,-0.36337698785563,-0.168876072442878,0.10386657200982,0.0777978925541129,-0.171449157929814,-0.203555038374541,-0.227590409598176,0.119036874825743,-0.0927929223628922,-0.289669034383546,-0.254290566601799,-0.0954372125089801,-0.264110625537348,-0.27634863921359,-0.262460727008404,0.100057564461419,-0.0342708201186556
"BAMBI",0.49832677885317,0.311193513767942,-0.260620007060393,-0.483948738299378,-0.5636493677627,0.462842829231438,0.478546901961255,0.575198127405808,-0.403300892514182,0.352454405165465,0.418794354937027,0.481466823045997,0.339122172000066,0.496693842228144,0.489688222537352,0.185851404533988,-0.549374335437905,-0.375528601833794
"BMP7",0.0281369964717552,-0.179752522069559,-0.417671881220085,-0.362831523797095,-0.413956690920605,0.362957678068928,0.328359073928828,0.291164766136773,-0.166348365657338,0.410444866961293,0.0948641253118669,0.246608455481332,0.408549019150696,0.242429639398533,0.177773101471039,-0.170096419674691,-0.392396148443093,-0.431324812442867
"RPP25",-0.239466569324185,0.103589880952171,-0.0371541670980762,-0.000817705118007146,-0.0402558985904304,0.134348880213974,0.0563515086023356,0.0444679280433631,0.0839209631817139,0.0526432123584432,0.0850524635221888,0.0269280825875102,0.0553307906968198,0.0632599507186017,0.0424498148502176,0.0518248004944395,-0.0213863105420706,0.0091138429984971
"RHOD",-0.35761011721029,-0.198844222934544,0.169976652646004,0.334253752202839,0.4301658980215,-0.446892985581322,-0.476472072401887,-0.520019640471244,0.26812617960324,-0.469157074651106,-0.426374559123013,-0.527899504959767,-0.462445637981378,-0.466318252669468,-0.473956940086668,-0.215138958630976,0.415999704580173,0.240739418863969
"DHRS2",0.352341076339747,0.22562610741029,-0.368197100159208,-0.735408554639442,-0.739000856355328,0.672799337531611,0.645115300534694,0.6077102369556,-0.358068192775757,0.573376249896915,0.381650629200529,0.577185787673086,0.560252947937069,0.618030584169323,0.483999557046928,-0.022635838463831,-0.754017619266816,-0.622552610284737
"NTSR1",-0.178675393385665,-0.164661261757064,-0.126826355626506,0.117281612548298,0.0999767304684808,-0.21091853414148,-0.234894561275232,-0.194258876302057,-0.121113343643676,-0.222649633089457,-0.269132306657189,-0.277399687342265,-0.224827175879784,-0.258466522069697,-0.234965154931776,-0.198506958635338,0.125357331010752,0.0146007800480539
"STRA6",-0.0172507863432644,-0.122331017915658,-0.0553270802803379,0.165664088575062,0.251489908903975,-0.39461604433559,-0.406190246834573,-0.387091673083331,-0.240656906268872,-0.429406322761709,-0.397132766829301,-0.419775318380237,-0.433406858475174,-0.397896052505574,-0.417585289223431,-0.320267778990632,0.238826257451311,0.0267418550174195
"SLC1A5",-0.0546208643432863,0.050249640354631,0.0448165305061609,-0.100272061871372,-0.0367334765436304,0.0343307168418631,0.0160385402726838,-0.0278731786713953,0.0726859987610743,0.0252826012210451,-0.0271116598601138,-0.0468599098686831,0.0255011624204778,0.0209797549075559,-0.0145473062199655,-0.0809533367422049,-0.0435371435659081,-0.0841220324177321
"S100A3",-0.623431421432284,-0.336521170046267,-0.0938721234996224,0.250438447547609,0.253822524065585,-0.271187979946789,-0.366693746817434,-0.437063738947818,0.0969692611429991,-0.284283983262841,-0.479566559747776,-0.474078677084574,-0.282225585547892,-0.422101926200876,-0.460418160403778,-0.316187204293058,0.287143300878379,0.0976134601188535
"TEAD4",-0.440447992152292,-0.12288139636047,0.272790526493964,0.681573117643878,0.668698502511245,-0.699722884894753,-0.692540402018325,-0.634078373183795,0.282565000312735,-0.701446815066835,-0.456177861110984,-0.679901133302543,-0.692210351637937,-0.655839259104037,-0.544248660097934,-0.0235927715432965,0.700734945161811,0.558272267534456
"KLK6",-0.0892870135193227,-0.133496836129931,0.255352835775224,0.393241635202245,0.478857358592215,-0.437699150317827,-0.402496942148675,-0.362724958403199,0.284382646295312,-0.387325820672116,-0.272848141553655,-0.393111654426125,-0.375648888294793,-0.390098803166777,-0.286352272912392,-0.0589653967905965,0.463953488971346,0.359546386099605
"CCND1",-0.253366496211311,-0.259836049063721,-0.251273644629031,-0.122093551260817,-0.0747235474691249,0.15480652651658,0.051395452301536,-0.0193710243329113,-0.158153852242735,0.149644983817284,-0.194327939330097,-0.0682577050331976,0.147255652289451,-0.02054475274668,-0.0936491451377112,-0.271596479132794,-0.0854876423695639,-0.187822342431863
"SLC27A5",-0.0344172932264404,0.337897027815049,-0.251919257096878,-0.284941433726131,-0.364934302659026,0.321009332227511,0.281829984476324,0.325195742138069,-0.143357241372487,0.225292071617399,0.242867607746077,0.2347327846393,0.218726754682457,0.306636592268693,0.262750492866989,0.104233373182028,-0.337157948189158,-0.228701944364248
"HOXA9",-0.0601195248829364,-0.0802483576106473,0.0907309909179606,0.179100743461451,0.117453410420475,-0.207803288559797,-0.158285483684592,-0.162019929530357,0.170163233589093,-0.130720976327189,-0.0923821262523981,-0.147038327895512,-0.125767923696875,-0.150481417704199,-0.123571180453102,-0.0215584031922303,0.147217664692136,0.105414875801759
"LRFN4",-0.387664490713534,0.0405147443116665,0.113083953296811,0.352352457055463,0.306374389503974,-0.197652825870861,-0.238358568288095,-0.16619079102899,0.203337007234605,-0.265258381035743,-0.131237961023665,-0.292129570570531,-0.260903588891508,-0.21070236063764,-0.131984284796021,0.144414886756322,0.335672368104412,0.373939836833552
"SLC6A8",-0.0543560112810796,0.0489290854600793,-0.126003446800225,-0.291819485764545,-0.282981097018203,0.417560376427053,0.374832457027193,0.356051212228402,0.109084831075339,0.418129483640774,0.22900478502377,0.314656215778034,0.414975806317673,0.334431322134472,0.327915654105788,0.0510415492437641,-0.28785181373992,-0.190558686244002
"KRT13",-0.102934550726871,-0.122457702135539,-0.190767706372481,-0.31658192193213,-0.298206702708357,0.376918241149508,0.290728269945874,0.124974601315749,0.0120668044585778,0.37642634593591,0.0440012989991417,0.1738275348947,0.380254082253219,0.231861982401318,0.0796361388911367,-0.217791022983026,-0.303195976070994,-0.373839478902042
"TSPAN8",0.243059212385981,0.00866418992961854,-0.446337485836686,-0.476537699161813,-0.522306458926004,0.411817826128328,0.406749194528527,0.392816826145674,-0.268688246018981,0.393115969522586,0.253999085580287,0.395113383992548,0.379510695228384,0.367006466692844,0.266094490730823,-0.0523872406396387,-0.540672376281151,-0.497522668968274
"LGALS4",0.18493207445747,-0.0797639289168809,-0.51193916380613,-0.587698428830673,-0.587976714541259,0.449116562192362,0.449522064227788,0.354917997639722,-0.229222614639612,0.430611710919106,0.212838388825691,0.422681893337456,0.415155280829811,0.392598766299763,0.211466042721487,-0.152609233345244,-0.627940309474805,-0.630324202050821
"DCN",-0.0564725388542446,-0.132398791322997,0.00305155252659927,0.260330064515308,0.29098093163964,-0.603434573519429,-0.636124402843805,-0.606913000627944,-0.470974118608233,-0.685844160387523,-0.636542089727765,-0.66552521298674,-0.692165473267156,-0.608833759560065,-0.638328390234043,-0.461356189027698,0.331119510394643,0.0354298835529959
"COL3A1",-0.0592845044880138,-0.113245621443522,0.121447408733472,0.397092128934499,0.423867731073254,-0.682890492181446,-0.684322006197456,-0.625570034817841,-0.329227728048381,-0.73980139024005,-0.625837361491036,-0.706294209170665,-0.743844860772806,-0.645343374309288,-0.615865528852729,-0.356789055048799,0.466057286710242,0.202238193896471
"CEACAM5",0.135548395012829,-0.0490679991301454,0.118448263403438,-0.060918241461952,0.0500333355530145,0.0858689984777545,0.0795615330532052,-0.0200138996754531,0.194266577691524,0.14272851537502,0.033879102876741,0.0844281503737686,0.149526865768036,0.0589548782925398,0.0341236618387126,-0.0975686886162086,-0.00545407127220691,-0.0508261200782209
"TAGLN",-0.147394704564272,-0.0670299105506929,-0.125304651696137,0.21559905027473,0.176569179301813,-0.557842565968555,-0.594725872663454,-0.563085914516951,-0.502783519107408,-0.685829495408095,-0.623228408644776,-0.668320216716592,-0.69601264509937,-0.565361989998837,-0.62857264518418,-0.437574539616824,0.243051891764678,-0.0413317426836771
"KRT20",0.591875488809214,0.430410074980909,-0.0860340849469265,-0.480358594341522,-0.489118729855683,0.487319055476747,0.520590674734728,0.572853338877604,-0.205681767932472,0.383381718613829,0.506116400752558,0.55873447540079,0.379224423080519,0.563432751320422,0.54220638466937,0.256522083121044,-0.516616121350865,-0.31283458899949
"MYH11",0.0295073521019156,-0.107086860143095,-0.247024511011279,-0.0199012605168221,-0.0792096176822194,-0.298472439203059,-0.331782614825905,-0.341534119399789,-0.600943823941091,-0.377379922971754,-0.451139645588085,-0.385864938719821,-0.390697491157724,-0.330326364700016,-0.441948060529968,-0.440881757507674,-0.0254324313723134,-0.275945440622558
"FXYD3",-0.0526695409733139,-0.0101033761831978,-0.267096815857367,-0.564719052773036,-0.472173664107555,0.495990916900052,0.364614074484936,0.231169293192574,-0.0854185617214779,0.420846057154463,0.0855232484768409,0.26969560934472,0.413449959973881,0.312171310643282,0.147140724221207,-0.257050774445672,-0.506517103894361,-0.531350657474787
"ACTG2",-0.0871417813744867,-0.0646665519382332,-0.115390948916046,0.154370110863711,0.102646375046778,-0.44364937483016,-0.480203337890667,-0.468714474970767,-0.482626946599333,-0.542260583609642,-0.532968110560517,-0.54591640396329,-0.552079759112694,-0.458653238963896,-0.529468481072105,-0.411011491336531,0.166251217811695,-0.0954250211405396
"MYLK",-0.0148688756483953,-0.105658879857068,0.0378690406735855,0.370442857642628,0.336844859712687,-0.652259944004515,-0.636117688756837,-0.577596469945097,-0.416626234906114,-0.67475531570167,-0.595585275795257,-0.643777931926932,-0.67929757222149,-0.602069670313594,-0.591754712493962,-0.339911430591712,0.394239525405928,0.128475467609654
"TPM1",-0.0642000995805109,-0.088788852919444,0.0274765174808322,0.386585466263303,0.35749138388287,-0.673288464385832,-0.629304834036605,-0.566059371610932,-0.270586715790225,-0.714040321979341,-0.54651855155235,-0.656426211654171,-0.718557842389282,-0.586093147002107,-0.574826025638625,-0.261321805834966,0.412544953462543,0.178836597145241
"CDH17",-0.11406277198224,-0.371070891084999,-0.0724983927295558,0.141868982264129,0.137363864513079,-0.326497812405403,-0.304479743947576,-0.343901230182613,-0.131107815028738,-0.254983886758807,-0.38965276266266,-0.32902779266928,-0.257411069127623,-0.347452365743722,-0.37896931418069,-0.355308163160513,0.15865011830072,-0.0550175220555492
"NFIB",0.162342382391282,0.0921259308286491,0.0323230281521667,0.140922324727876,0.0196779287819127,-0.221178279857986,-0.158477365222655,-0.0804296379587621,-0.142852978103949,-0.242430662033711,-0.00348761480646998,-0.0541113004797745,-0.248548432066338,-0.106319687363841,-0.0742175173355959,0.124485886459135,0.0586212233702526,0.0726487179097563
"MGP",0.0749046511307406,0.0393576244288167,-0.170423316115823,0.0916734367043586,0.0653289496234987,-0.419804294966096,-0.42966004457447,-0.377547598459435,-0.51461197347865,-0.541250996953571,-0.397262101346669,-0.418360589581645,-0.55503378069177,-0.380532893548858,-0.450547922502474,-0.290892058330574,0.0967602410145197,-0.10744836072033
"SPARCL1",0.0599617438392068,-0.192221836260381,-0.25373135383203,0.0497363660746373,0.0257564744117311,-0.397434547369827,-0.435722511732867,-0.42498880691028,-0.653122704179802,-0.457575451319159,-0.513429057366926,-0.443072670096976,-0.469524052509814,-0.439342464727191,-0.523468384247904,-0.467162460762346,0.062297362671302,-0.205257589480227
"RGS5",0.29303102508913,-0.00189125228676502,-0.428379420828723,-0.282102611744493,-0.332685659522996,0.0547240492587825,0.0329023831828377,0.0627871376469104,-0.636243312857724,0.00278281236141153,-0.0964390249590882,0.0476588862177817,-0.0130065999474888,0.0259965913640586,-0.0752498965500547,-0.253155355844842,-0.319001290164817,-0.409964270456144
"PPAP2B",0.255183010108941,-0.131603702076879,-0.238452388819137,-0.189516235899092,-0.159540841260962,-0.111359139692233,-0.0954684860193274,-0.118483139337447,-0.44499696275908,-0.113814905343742,-0.196471853310628,-0.0616033381026909,-0.125153584739375,-0.110483128029511,-0.202157801539363,-0.340519408835244,-0.16656554309366,-0.333775285163175
"IGFBP7",-0.237430964167625,-0.24671106916181,-0.335175702355337,0.121981532020364,0.0974125675693344,-0.483866579077279,-0.530672422877227,-0.515852842762091,-0.495193950536968,-0.563965989969154,-0.624007419419472,-0.588542551939647,-0.580253834892121,-0.538368180033648,-0.637247422232321,-0.483799614894106,0.146128922484452,-0.136704641306971
"C1R",-0.357969320863036,-0.244178444883177,0.145199021439493,0.495448909155223,0.513183286446626,-0.779956754212471,-0.806339228890646,-0.79397506105402,-0.187112239391831,-0.822364340989395,-0.767923873561728,-0.829401234190534,-0.824819753267905,-0.78848664833132,-0.77591434379871,-0.421117075654685,0.567061890807037,0.252001946378475
